filename,name,quantity,weight,height,length,width
08726.jpg,"deuter streamer thermo bag backpack granite one size; hamilton beach 25490a dual breakfast sandwich maker; vaultz locking garage box, 10 x 7.75 x 7.25 inches, silver treadplate (vz00715)",3,2.96,5.19,13.14,8.8
118723.jpg,spyder auto fl-cl-tta05-sm toyota smoke oem fog light,2,2.3,6.8,11.0,8.8
119831.jpg,"why science does not disprove god; butlers truffle bar, milk chocolate, 2.64 ounce; neewer® black aluminum qr quick release l-plate bracket hand grip for olympus omd em5 arca swiss compatible; disney toy story reusable party favor goodie small gift bags (12 bags)",4,0.67,2.02,7.87,4.72
09834.jpg,"10-pack envision home microfiber cleaning cloths, 12 by 12-inch; tsubaki 60lotrb ansi roller chain, single strand, riveted, carbon steel, inch, #60 ansi no., 3/4"" pitch, 0.469 inches roller diameter, 1/2 inches roller width, 10ft length; disney little girls' minnie mouse bow-tique bowling set",3,3.95,3.13,12.07,7.6
104700.jpg,"wright's silver cream polish, 8 oz; birds choice copper window mount bluebird feeder",2,0.4,2.6,5.8,4.1
11854.jpg,"kaytee fiesta chinchilla, 2.5-pound; tyc 18-5705-01-9 ford explorer capa certified replacement front/right side marker",3,2.02,3.3,9.33,7.67
101851.jpg,set of 2 soft silicone bib with pocket - zemog baby - easy wipes clean. waterproof bibs keeps stains off! great food catcher for babies and toddlers (blue orange),2,0.15,1.0,8.5,6.0
107086.jpg,mlb new york yankees #1 fan pin; genesis seller metatarsal ball foot support toe gel pads cushions care pair,4,0.12,0.72,6.22,4.32
108373.jpg,"tervis 1080690 nfl denver broncos emblem individual tumbler with navy lid, 24 oz, citrine; method smarty dishwasher detergent, free of dyes and perfumes, 20 count; original kinven® mosquito repellent bracelet natural deet free insect repellent bands, mosquito killer up to 360hrs protection outdoor and indoor, for adults & kids, 4 bracelets, color: brown; ck-mall three groups green tree leaf pattern desk paper note pads , sticky note, memo pad ,notepad，20 pages",5,0.23,2.14,6.72,3.7
04355.jpg,"(pack of 12) honey stinger organic energy chews, cherry blossom, 1.8-ounce bags",2,1.55,3.1,9.7,4.8
113495.jpg,"led grow lights, 24w plant lights e27 growing bulbs 3 wavelengths tailored led grow lamps for garden greenhouse, hydroponic and family balcony",2,0.8,5.0,6.0,5.1
03490.jpg,"2 pack stroller hook by akeekah multipurpose hooks hanger clip for baby diaper bags, groceries, shopping, purse; black; skippy regular creamy double peanut butter spread, 6 ounce",3,0.3,2.23,7.1,5.1
01157.jpg,portta petdtap digital coax and optical toslink to analog audio converter,5,0.3,1.6,4.5,4.5
116697.jpg,"stens 285-585 spindle assembly; crayola ultimate crayon case, 152-crayons",2,3.05,5.0,7.7,6.15
06692.jpg,"rockin beads brand, 200 curved tube beads 3x30mm silver plated smooth spacer metal bead 2mm hole pkg of 200; terrasoul superfoods organic hemp seeds (shelled), 24-ounce",2,0.75,1.5,6.8,5.1
111152.jpg,"dewalt d180020ir impact ready hole saw, 1-1/4 inch; petzlife tickz tick and biting insect control, 4 ounce; lifestinks deodorant decanter - lavender - regular strength aluminum free",4,0.22,2.47,3.7,2.9
07980.jpg,catechism of the catholic church/english; aquafaucet brushed nickel waterfall bathroom sink faucet lavatory mixer tap single handle lever,2,3.07,2.5,11.25,7.0
108689.jpg,"soul mist essential oil diffuser ultrasonic aromatherapy - up to 3 hr run time - best kids children organic spa portable travel diffuser; 10 pack - mr16 gu10 led bulb 5 watt -energy star rated- (35w equivalent), 3000k warm white, dimmable, 40° beam angle indoor lighting, 300 lumens,track lighting, spotlight, led light bulb",3,1.05,3.13,9.7,4.73
117985.jpg,"(pack of 6) heinz tomato ketchup, reduced sugar, 13 ounce",1,5.65,4.9,9.6,6.8
102284.jpg,"azend envizen ed8850b duo box ii 7"" portable dvd and tv player with atsc tv",1,3.35,5.3,10.4,8.9
09567.jpg,"agptek® hands-free call center noise cancelling corded monaural headset headphone for desk telephone with 4-pin rj9 crystal head; galaxy a7 [2016] case, cocomii® [heavy duty] commando case *new* [ultra bonic armor] premium dustproof shockproof bumper [military defender] full-body rugged dual layer hybrid cover (rose gold) ★★★★★",4,0.36,1.3,7.55,5.67
100313.jpg,"conair 1875-watt cord keeper 2-in-1 styler, pink",1,1.95,4.2,10.2,10.2
04705.jpg,xbox 360 proex realtree aps,1,0.45,3.3,7.0,6.9
115812.jpg,"daron chevron gas station playset; lumsing 14-40"" tilt swivel tv wall mount bracket for led lcd plasma max vesa 400x400mm",3,7.23,3.63,16.2,8.3
05817.jpg,"oster fpstmc1250 top chop 4-cup chopper; do it wiser &reg; compatible magenta toner for ricoh aficio mp c2030 mp c2050 mp c2350 mp c2550 - 841282 - yield 5,500 pages; ""invisible"" acrylic nail polish rack. versatile, 3 floating shelves set - wall mount, holds 45 bottles",4,1.69,4.25,14.32,4.92
01507.jpg,"roommates rmk2121scs mickey  and  friends   minnie loves to shop peel  and  stick wall decals; luxurious sheets set 1800 3-line collection brushed microfiber deep pocket - high quality super soft and comfortable hotel collection sheets by bellerose(cal king,sage)",2,2.0,2.6,10.85,7.3
111502.jpg,"4-pack philips 415463 clear night light 7-watt c7 candelabra base light bulb,",1,0.02,0.9,7.0,3.9
119132.jpg,"majestic pure anti aging and skin firming eye gel for dark circle, wrinkles, eye puffiness, loss of tone and resilience, 1.7 fl. oz.",1,0.35,2.7,3.4,2.9
09137.jpg,"christian dior gentle foaming cleanser (dry/sensitive skin) for unisex, 4.5 ounce; (2 pack) post-it 100 golf sticky notes; iphone 6 case, deco fairy® protective case bumper[scratch-resistant] [perfect fit] ultra slim translucent silicone clear case gel cover for apple iphone 6 (banana overload black); osaka jar, self-sealing airtight storage jar 13.5oz. ""shitenno-ji"" (white)",4,0.44,2.0,5.27,3.22
01012.jpg,"contigo astor 2-pack vacuum-insulated autoseal easy clean lid travel tumblers stainless / berry.; calista tools perfecter ultra all-in-one hair styler, 2 lb.",2,2.17,3.45,12.75,7.75
09422.jpg,"zorbz self-sealing water balloons 100 count by zorbz; frog rattle by svan - made from all natural wood - perfect for baby shower gift, your baby nursery!",4,0.15,1.37,8.27,6.6
101914.jpg,"blue lizard australian sunscreen spf 30+, baby, spf 30+, 8.75-ounces; luna by timid lashes | six-pack premium quality faux mink cruelty-free false eyelashes; light-sensitive table lamp wireless pir motion sensor retro night light lamp with 3 modes led night light,battery-operated, desk lamp",5,0.79,2.28,6.28,4.32
103929.jpg,"bento lunch boxes with 10 bonus sets of cutlery by ready foody– includes 10 meal prep & food storage containers with 3 food slots each & 10 extra knives, forks & spoons – dishwasher, microwave safe; dorco pace 6 plus - six blade disposable razors with trimmer - value pack (9 disposable razors)",2,1.97,4.15,10.85,8.5
11911.jpg,"instruments in the redeemer's hands: people in need of change helping people in need of change (resources for changing lives); apple ipad air md785ll/b (16gb, wi-fi, black with space gray); galaxy s7 case,galaxy s7 wooden case yfwood banian[laser mark] maple wood with plastic [dyed black] slim covering case for samsung galaxy s7",5,1.37,1.4,9.04,6.26
114215.jpg,"rothco bdu pant navy blue p/c, s size; decor star brg01-sb-u single handle bathroom vanity sink lavatory faucet cupc nsf lead free brushed nickel; nascar rcr racing ryan newman 2015 alternate driver's 39thirty cap, gray, large/x-large",3,1.57,2.13,11.93,9.7
116228.jpg,"fundamentals of corporate finance standard edition (mcgraw-hill/irwin series in finance, insurance, and real estate); the politicians and the egalitarians: the hidden history of american politics; give them grace: dazzling your kids with the love of jesus",4,1.78,1.06,9.2,6.69
04210.jpg,"neutrogena healthy skin anti-wrinkle night cream, 1.4 oz.",2,0.15,1.5,6.1,2.7
06387.jpg,"hardware house 54-3603 aegean 42-inch flush-mount ceiling fan with optional light fixture and 4 white/light-maple blades, white; (pack of 4) hyperikon 6"" led downlight, 14w (75w replacement), 970 lumen, 4000k (daylight glow), cri 90+, retrofit led recessed ceiling fixture with e26 base, dimmable, ul & energy star -",2,6.57,6.95,16.25,9.75
111447.jpg,"fellowes wire partition additions triple file pocket (75810); performance coatings 733921700901 penofin verde sustainable wood finish, 1-quart, natural; case of 24 nature's recipe grain free chicken & turkey adult cat food trays,; general finishes water based dye stain medium brown gallon; rupes lhr12e#120/h6/us/std random orbital polisher",5,3.6,4.8,11.7,7.18
116382.jpg,no items,0,0.0,0.0,0.0,0.0
09072.jpg,"scholarships, grants & prizes 2016 (peterson's scholarships, grants & prizes); devil may cry; laluce 18led par lights for stage lighting with rgb magic effect by remote control and dmx512",4,2.23,2.03,10.16,8.17
119077.jpg,(pack of 4) anti-diarrheal loperamide hydrochloride 2 mg 800 caplets total,3,0.02,4.7,5.5,4.8
103883.jpg,seven star sf500 500w 110v/220v 220v/110v step up/down automatic transformer adapter; the man from u.n.c.l.e. - the complete series,2,3.62,3.85,8.15,4.7
107069.jpg,anycommand universal air conditioner ac remote control acr-20 with lcd display; otterbox commuter series case for iphone 5/5s/se - frustration free packaging - black; embellish hard plastic 1oz clear shot glass 200 count,4,0.57,1.22,8.02,5.92
102791.jpg,reflections ref320kn heavyweight plastic disposable knives 60/pack,4,1.15,1.4,7.7,6.4
10253.jpg,"deborah norville everyday anti pilling yarn- black; halo recessed 300ac 6-inch trim open socket supporting, antique copper; 1 x 64 pockets photo album for mini fujifilm instax mini 8 7s 25 50s 90 polaroid & name card(pink); running flip fitness workout belt money belt waist pack for jogging gym workouts walking exercise hiking outdoor travel (green, iphone 6/6s 4.7"")",5,0.4,2.1,6.8,5.62
107593.jpg,"technique tuesday stamp, 3 by 4-inch, say it 2-fabulous; the new 18k diamond engagement rings gold alloy wedding rings 0026 (us9); knee support brace by lokser&trade; - fully adjustable & breathable construction with patella kneecap opening - anti-slip silicone strips - 100% satisfaction guaranteed! (blue); sensevalue premium leather wallet case for iphone 6/6s 4.7, slim fit black",5,0.18,1.06,5.94,3.68
100256.jpg,verbatim 25pk 4.7gb 16x dvd+r spindle,5,1.01,2.28,5.51,5.35
114645.jpg,"tasmanian devil 13.5gm tas devil lure, bronze beauty; 240 pocket dental floss packs individually wrapped single use travel waxed mint",5,0.32,2.94,5.58,3.4
116678.jpg,chard hg-10 no. 10 tin coated cast iron hand grinder; wipex gym & fitness wipes refill pack 700 large natural wipes with vinegar & lavender oil (1 refill),2,4.25,5.9,10.75,8.65
113180.jpg,"pink bobble claw crab coin bank; creative teaching press 6-inch designer cut-outs, butterflies (6486); klein tools 69417 magnetic hanger",4,0.31,1.32,6.5,5.12
108666.jpg,"scholarships, grants & prizes 2016 (peterson's scholarships, grants & prizes); dragon touch y88x plus 7'' quad core google android 4.4 kitkat tablet pc, ips display, hd screen 1024 x 600, 8 gb, bluetooth, dual camera, netflix, skype, 3d game supported - graphite black",5,2.81,1.89,10.44,8.07
115957.jpg,"4 pack aeramax 300 air purifier carbon authentic replacement filters - (9324201); stretchkins batman life-size plush toy that you can play, dance, exercise and have fun with; 6-pack wilson jones round ring binder, 1/2"", black, (w70368-13b)",4,1.96,3.15,14.35,11.9
111914.jpg,"lasco-simpatico 31693c mixet shower trim kit with 5-1/2-inch round escutcheon, retainer nut, new style knob handle and lever handle, chrome plated; 3m peltor optime 101 behind-the-head earmuffs, hearing conservation h7b",2,0.75,3.8,9.15,7.65
118236.jpg,"prepworks by progressive collapsible salad spinner - 4 quart; smartsign aluminum osha safety sign, legend ""caution: do not watch arc"", 14"" high x 10"" wide, black on yellow; raspberry rebel microfiber quilted cotton saddle crossbody bag; 2-pack marvel super hero mashers battle mash pack falcon & war machine 6"" action figure",5,1.26,2.24,13.52,11.18
08233.jpg,"silver brush 3000s-6 black velvet short handle blend squirrel and risslon brush, round, size 6; health maintenance slimming meridian massage five elements body brush; brandaid headlamp led with paracord bracelet offers 4 mode red & white led with fire starter, compass & survival whistle great for hiking, camping, running & hunting",5,0.28,0.74,7.64,2.66
101017.jpg,vera bradley be colorful crossbody in cheery blossoms,1,0.3,2.0,10.9,7.6
11012.jpg,kwikset 400t tylo entry knob polished brass pk# 67767; laptop ac adapter/power supply/charger+us power cord for toshiba satellite; mlb detroit tigers glitter post earrings; jell-o jello instant pudding and pie filling 4 boxes (vanilla),5,0.57,1.7,5.52,3.64
109427.jpg,deltana dsh4r44 single action steel 4-inch x 4-inch x 1/4-inch spring hinge; 3 pairs copper miracle compression socks s/m,2,1.12,1.85,6.55,5.05
117439.jpg,"retrospec bicycles saddle fixed gear single speed fixie urban road bike (red, one size); the avengers captain america plush throw blanket the avengers finish mission age of ultron",2,0.77,4.0,14.9,10.1
115404.jpg,"ncaa louisiana state fightin tigers oval hitch cover; linpeng cpb-01 big hole beads, copper; petcessory pcg-001-red-m checker pattern shirt, medium, red",4,1.09,1.37,6.85,5.65
00253.jpg,"dr. bronner's fair trade & organic castile liquid soap - (almond, 32 oz); 3m littmann classic ii pediatric stethoscope, red tube, 28 inch, 2113r; mango spot® camera 70-200mm f2.8 is lens mug/lens coffee cup 17oz with stainless steel mug interior",3,1.26,3.03,10.24,4.56
110256.jpg,"set of 4 bluepoint new bloom towels, chocolate,; jackson hole home 18 inch super deep pocket heavier microfiber 4pc sheet sets, gray, queen",2,3.57,6.1,12.65,11.3
118666.jpg,"thermopro tp12 digital wireless remote kitchen cooking food meat thermometer with timer, 300 feet range - dual probe for bbq smoker grill oven",1,0.6,2.4,6.4,5.9
08663.jpg,"world weidner cut away machine embroidery stabilizer backing medium weight 2.5 ounce 8""x20 yard roll",1,0.75,4.0,8.1,4.0
105957.jpg,"interdesign linus refrigerator and freezer storage organizer bins for kitchen, clear; 2 pack tru-nut powdered peanut butter original + chocolate",4,1.0,3.08,7.46,5.49
09971.jpg,model horse 3-d paint by number kit; chastep soft pu sport soccer football 8 inch (dark blue),3,1.02,5.7,9.37,8.33
119974.jpg,"pack of 600 avery matte white color printing labels for inkjet printers, 0.75 x 2.25 inch, (8257); five star wirebound notebook, 3-subject, 150 college-ruled sheets, 11 x 8.5 inch sheet size, teal (72462); windows 8.1 papyrus",4,1.42,2.02,11.37,8.12
103180.jpg,8 port ps2 kvm switch with 8 cable sets - key press switch,2,4.55,3.7,15.3,6.6
101447.jpg,"expertpower exp1250  12v 5ah home alarm battery with f1 terminals; temo 30 pieces coarse diamond coated burrs glass drill bit grit 80; 1000 lumen cree led tactical flashlight with free holster, free extension tube and a lifetime warranty",5,1.05,1.66,6.16,3.58
11442.jpg,"(pack of 6) dial 1324680 basics hypoallergenic foaming hand lotion soap, 1 liter refill; set of 6 zak designs confetti melamine salad plates, 9-inch, white,; essential oil diffuser，aptoyu 120ml aromatherapy cool mist humidifier with 7 color changing led lamps， mist mode adjustment and waterless auto shut-off function for home office bedroom",3,6.91,4.7,10.93,7.1
117069.jpg,"molle tactical backpack for backpacking, camping, travel, hiking and trekking - 3 day military assault day pack - best lightweight army rucksack - coyote dust - medium; laghcat mermaid tail blanket crochet and mermaid blanket for adult, sleeping bags (31.5""x71"", blue-purple)",3,2.57,2.77,18.48,11.83
05051.jpg,"medieval knight 7"" tall valiant swordsman statue figurine suit of armor",4,0.7,4.1,9.4,5.2
